1 1 1.0
2 1 0.0260267330473769
3 1 0.0251995975656403
4 1 0.0419509905417681
5 1 0.0427595980366958
6 1 0.0518851146950085
7 1 0.0191142136435537
8 1 0.067201228297951
9 1 0.0192123820228085
10 1 0.0203468746364678
11 1 0.0207717584404241
12 1 0.0273345843851285
13 1 0.0284547955771943
14 1 0.0250328076662088
15 1 0.0237477344356753
16 1 0.0249774256325095
17 1 0.0179332965382288
18 1 0.020343388183645
19 1 0.0268482202884501
20 1 0.0709573569384697
21 1 0.0628826556873632
22 1 0.0369390417548288
23 1 0.0371596973450943
24 1 0.0351697092472271
25 1 0.0287873801678091
26 1 0.0360788430599661
1 2 0.0260267330473769
2 2 1.0
3 2 0.385291520838268
4 2 0.254100147044773
5 2 0.241851027557274
6 2 0.258893783071742
7 2 0.131047708158589
8 2 0.140771091937798
9 2 0.119238019840392
10 2 0.120272044897541
11 2 0.129516860347121
12 2 0.0928416059632321
13 2 0.109252441521706
14 2 0.140516447774696
15 2 0.148842576683781
16 2 0.148462200221682
17 2 0.0853387890059742
18 2 0.0907107607976082
19 2 0.0810574896203805
20 2 0.182938949807791
21 2 0.168555206268866
22 2 0.0386844362636134
23 2 0.11238399175576
24 2 0.095273230694617
25 2 0.127434733513351
26 2 0.117583866840084
1 3 0.0251995975656403
2 3 0.385291520838268
3 3 1.0
4 3 0.239561435273825
5 3 0.226572973058899
6 3 0.240141229829559
7 3 0.144458467816554
8 3 0.148144238837628
9 3 0.119956966479618
10 3 0.122777591813845
11 3 0.131196485470263
12 3 0.0961173005583893
13 3 0.0944790521170864
14 3 0.148962852942309
15 3 0.141943831335285
16 3 0.145227111218421
17 3 0.0886474805186148
18 3 0.0952939816590417
19 3 0.0869836228307792
20 3 0.16852812709186
21 3 0.15788155102036
22 3 0.0366355565472728
23 3 0.102551371872857
24 3 0.0887873905929847
25 3 0.13704416494424
26 3 0.12692056768406
1 4 0.0419509905417681
2 4 0.254100147044773
3 4 0.239561435273825
4 4 1.0
5 4 0.50963752565178
6 4 0.545147367118954
7 4 0.154411534459839
8 4 0.184967167018432
9 4 0.124191806468867
10 4 0.136918210708971
11 4 0.142383357449572
12 4 0.11005572899274
13 4 0.128351667703708
14 4 0.188524604309974
15 4 0.183204980814741
16 4 0.195533252952748
17 4 0.0949960169480974
18 4 0.10275137859612
19 4 0.0927662474913186
20 4 0.236719914221088
21 4 0.216986349497146
22 4 0.038773270945947
23 4 0.138295014055253
24 4 0.124020711581926
25 4 0.169994059397339
26 4 0.136654880970634
1 5 0.0427595980366958
2 5 0.241851027557274
3 5 0.226572973058899
4 5 0.50963752565178
5 5 1.0
6 5 0.72118593374241
7 5 0.144227170174578
8 5 0.190795358652709
9 5 0.110717515672762
10 5 0.114967307197784
11 5 0.133362966690369
12 5 0.123747169691191
13 5 0.126886718226598
14 5 0.177806631347855
15 5 0.183425183423112
16 5 0.20802618751273
17 5 0.0917355367128298
18 5 0.0962211945717274
19 5 0.0931881095233227
20 5 0.232586661248195
21 5 0.206649656550772
22 5 0.0376573723308501
23 5 0.14118775181612
24 5 0.112519169112861
25 5 0.157941243147555
26 5 0.14022485455954
1 6 0.0518851146950085
2 6 0.258893783071742
3 6 0.240141229829559
4 6 0.545147367118954
5 6 0.72118593374241
6 6 1.0
7 6 0.161482721036549
8 6 0.19965204092503
9 6 0.119156991913079
10 6 0.130254176101968
11 6 0.140475251842776
12 6 0.14240658712667
13 6 0.142440357476068
14 6 0.215258858304074
15 6 0.206061539255472
16 6 0.231099692363152
17 6 0.0946959150190497
18 6 0.100863331679184
19 6 0.0939674210449986
20 6 0.250417819756327
21 6 0.216729186443535
22 6 0.0408015113159692
23 6 0.142766050057796
24 6 0.115004246729531
25 6 0.161980128306721
26 6 0.153875566327121
1 7 0.0191142136435537
2 7 0.131047708158589
3 7 0.144458467816554
4 7 0.154411534459839
5 7 0.144227170174578
6 7 0.161482721036549
7 7 1.0
8 7 0.10292202319282
9 7 0.23366133237194
10 7 0.276680673701978
11 7 0.257273185997517
12 7 0.0770235782318696
13 7 0.0680350221098536
14 7 0.0956682219808598
15 7 0.0967512260194818
16 7 0.099896408066952
17 7 0.061022018367731
18 7 0.0653405266697028
19 7 0.0632340591109719
20 7 0.114512424231549
21 7 0.101278583187301
22 7 0.0424742454395567
23 7 0.0641000255241269
24 7 0.0716087871365802
25 7 0.107362639938087
26 7 0.0922508840782246
1 8 0.067201228297951
2 8 0.140771091937798
3 8 0.148144238837628
4 8 0.184967167018432
