5 1 1.0
166 1 1.0
6 2 1.0
153 2 1.0
157 2 1.0
162 2 1.0
163 2 1.0
164 2 1.0
165 2 1.0
18 3 1.0
61 3 1.0
62 3 1.0
63 3 1.0
64 3 1.0
65 3 1.0
7 4 1.0
8 4 1.0
9 4 1.0
10 4 1.0
11 4 1.0
12 4 1.0
132 4 1.0
139 4 1.0
191 4 1.0
90 5 1.0
26 6 1.0
27 6 1.0
28 6 1.0
29 6 1.0
30 6 1.0
31 6 1.0
32 6 1.0
33 6 1.0
34 6 1.0
35 6 1.0
36 6 1.0
37 6 1.0
38 6 1.0
39 6 1.0
135 6 1.0
4 7 1.0
111 7 1.0
144 7 1.0
145 7 1.0
146 7 1.0
163 8 1.0
165 8 1.0
89 9 1.0
127 10 1.0
131 10 1.0
134 10 1.0
148 10 1.0
150 10 1.0
151 10 1.0
152 10 1.0
153 10 1.0
154 10 1.0
157 10 1.0
158 10 1.0
159 10 1.0
160 10 1.0
161 10 1.0
200 10 1.0
89 11 1.0
50 12 1.0
66 12 1.0
197 12 1.0
26 13 1.0
27 13 1.0
28 13 1.0
29 13 1.0
30 13 1.0
31 13 1.0
32 13 1.0
33 13 1.0
34 13 1.0
35 13 1.0
36 13 1.0
37 13 1.0
38 13 1.0
39 13 1.0
40 13 1.0
47 13 1.0
48 13 1.0
49 13 1.0
135 13 1.0
1 14 1.0
20 14 1.0
24 14 1.0
25 14 1.0
41 14 1.0
42 14 1.0
44 14 1.0
45 14 1.0
46 14 1.0
51 14 1.0
52 14 1.0
53 14 1.0
54 14 1.0
69 14 1.0
70 14 1.0
71 14 1.0
72 14 1.0
73 14 1.0
74 14 1.0
75 14 1.0
76 14 1.0
77 14 1.0
78 14 1.0
79 14 1.0
80 14 1.0
81 14 1.0
82 14 1.0
83 14 1.0
84 14 1.0
85 14 1.0
86 14 1.0
87 14 1.0
88 14 1.0
89 14 1.0
90 14 1.0
91 14 1.0
92 14 1.0
93 14 1.0
94 14 1.0
95 14 1.0
96 14 1.0
97 14 1.0
98 14 1.0
100 14 1.0
101 14 1.0
102 14 1.0
103 14 1.0
104 14 1.0
106 14 1.0
107 14 1.0
108 14 1.0
109 14 1.0
110 14 1.0
111 14 1.0
112 14 1.0
113 14 1.0
114 14 1.0
115 14 1.0
116 14 1.0
117 14 1.0
125 14 1.0
126 14 1.0
129 14 1.0
136 14 1.0
137 14 1.0
141 14 1.0
143 14 1.0
167 14 1.0
182 14 1.0
184 14 1.0
185 14 1.0
186 14 1.0
187 14 1.0
192 14 1.0
194 14 1.0
196 14 1.0
199 14 1.0
201 14 1.0
203 14 1.0
204 14 1.0
127 15 1.0
131 15 1.0
134 15 1.0
148 15 1.0
150 15 1.0
151 15 1.0
152 15 1.0
153 15 1.0
154 15 1.0
157 15 1.0
158 15 1.0
159 15 1.0
160 15 1.0
161 15 1.0
200 15 1.0
169 16 1.0
171 16 1.0
172 16 1.0
174 16 1.0
175 16 1.0
95 17 1.0
108 17 1.0
109 17 1.0
110 17 1.0
26 18 1.0
27 18 1.0
28 18 1.0
29 18 1.0
30 18 1.0
31 18 1.0
32 18 1.0
33 18 1.0
34 18 1.0
35 18 1.0
36 18 1.0
37 18 1.0
38 18 1.0
39 18 1.0
135 18 1.0
26 19 1.0
27 19 1.0
28 19 1.0
29 19 1.0
30 19 1.0
31 19 1.0
3 20 1.0
17 20 1.0
43 20 1.0
67 20 1.0
68 20 1.0
127 20 1.0
