1 1 1.0
2 1 0.545455
3 1 0.297297
4 1 0.53125
5 1 0.459459
6 1 0.190476
7 1 0.333333
8 1 0.526316
9 1 0.7
10 1 0.6
11 1 0.428571
12 1 0.540541
13 1 0.647059
14 1 0.208333
15 1 0.372093
16 1 0.073171
17 1 0.425
18 1 0.232558
19 1 0.125
20 1 0.444444
21 1 0.190476
22 1 0.425
23 1 0.470588
24 1 0.046512
25 1 0.282051
26 1 0.104167
27 1 0.066667
28 1 0.363636
29 1 0.068182
30 1 0.070175
31 1 0.080645
32 1 0.26
33 1 0.076923
34 1 0.066667
35 1 0.45
36 1 0.416667
37 1 0.473684
38 1 0.416667
39 1 0.414634
40 1 0.055556
41 1 0.076923
42 1 0.041667
43 1 0.348837
44 1 0.104167
45 1 0.277778
46 1 0.5
47 1 0.4
48 1 0.306122
49 1 0.129032
50 1 0.363636
51 1 0.125
52 1 0.378378
53 1 0.295455
54 1 0.095238
1 2 0.545455
2 2 1.0
3 2 0.387097
4 2 0.833333
5 2 0.689655
6 2 0.184211
7 2 0.387097
8 2 0.358974
9 2 0.769231
10 2 0.457143
11 2 0.607143
12 2 0.368421
13 2 0.378378
14 2 0.188406
15 2 0.459459
16 2 0.083333
17 2 0.3
18 2 0.333333
19 2 0.065217
20 2 0.62069
21 2 0.184211
22 2 0.677419
23 2 0.5
24 2 0.111111
25 2 0.323529
26 2 0.090909
27 2 0.04878
28 2 0.447368
29 2 0.105263
30 2 0.076923
31 2 0.050847
32 2 0.380952
33 2 0.027778
34 2 0.04878
35 2 0.358974
36 2 0.586207
37 2 0.7
38 2 0.586207
39 2 0.514286
40 2 0.061224
41 2 0.031746
42 2 0.097561
43 2 0.472222
44 2 0.116279
45 2 0.207547
46 2 0.84
47 2 0.5
48 2 0.404762
49 2 0.140351
50 2 0.447368
51 2 0.115385
52 2 0.4375
53 2 0.3
54 2 0.025
1 3 0.297297
2 3 0.387097
3 3 1.0
4 3 0.464286
5 3 0.352941
6 3 0.105263
7 3 0.818182
8 3 0.25
9 3 0.34375
10 3 0.297297
11 3 0.448276
12 3 0.25641
13 3 0.263158
14 3 0.161765
15 3 0.275
16 3 0.2
17 3 0.25641
18 3 0.730769
19 3 0.121951
20 3 0.375
21 3 0.105263
22 3 0.289474
23 3 0.4
24 3 0.233333
25 3 0.75
26 3 0.153846
27 3 0.212121
28 3 0.405405
29 3 0.21875
30 3 0.204545
31 3 0.113208
32 3 0.309524
33 3 0.214286
34 3 0.212121
35 3 0.25
36 3 0.433333
37 3 0.297297
38 3 0.433333
39 3 0.470588
40 3 0.166667
41 3 0.107143
42 3 0.3125
43 3 0.25
44 3 0.25
45 3 0.386364
46 3 0.34375
47 3 0.297297
48 3 0.244444
49 3 0.215686
50 3 0.3
51 3 0.25
52 3 0.30303
53 3 0.53125
54 3 0.027027
1 4 0.53125
2 4 0.833333
3 4 0.464286
4 4 1.0
5 4 0.678571
6 4 0.162162
7 4 0.464286
8 4 0.342105
9 4 0.62963
10 4 0.441176
11 4 0.72
12 4 0.351351
13 4 0.361111
14 4 0.19403
15 4 0.444444
16 4 0.057143
17 4 0.351351
18 4 0.352941
19 4 0.044444
20 4 0.666667
21 4 0.162162
22 4 0.5625
23 4 0.535714
24 4 0.117647
25 4 0.387097
26 4 0.045455
27 4 0.078947
28 4 0.472222
29 4 0.052632
30 4 0.08
31 4 0.034483
32 4 0.365854
33 4 0.029412
34 4 0.078947
35 4 0.342105
36 4 0.692308
37 4 0.580645
38 4 0.692308
39 4 0.545455
40 4 0.041667
41 4 0.05
42 4 0.102564
43 4 0.457143
44 4 0.121951
45 4 0.24
46 4 0.692308
47 4 0.484848
48 4 0.390244
49 4 0.105263
50 4 0.472222
51 4 0.098039
52 4 0.517241
53 4 0.351351
54 4 0.026316
1 5 0.459459
2 5 0.689655
3 5 0.352941
4 5 0.678571
5 5 1.0
6 5 0.142857
7 5 0.352941
8 5 0.333333
9 5 0.580645
10 5 0.421053
11 5 0.6
12 5 0.27907
13 5 0.317073
14 5 0.231884
15 5 0.628571
16 5 0.076923
17 5 0.309524
18 5 0.275
19 5 0.061224
20 5 0.724138
21 5 0.142857
22 5 0.527778
23 5 0.454545
24 5 0.102564
25 5 0.371429
26 5 0.085106
27 5 0.095238
28 5 0.487179
29 5 0.097561
30 5 0.092593
31 5 0.048387
32 5 0.487805
33 5 0.052632
34 5 0.095238
35 5 0.333333
36 5 0.580645
37 5 0.588235
38 5 0.580645
39 5 0.435897
40 5 0.078431
41 5 0.0625
42 5 0.090909
43 5 0.473684
44 5 0.108696
45 5 0.218182
46 5 0.580645
47 5 0.421053
48 5 0.47619
49 5 0.133333
50 5 0.526316
51 5 0.150943
52 5 0.484848
53 5 0.27907
54 5 0.047619
1 6 0.190476
2 6 0.184211
3 6 0.105263
4 6 0.162162
5 6 0.142857
6 6 1.0
7 6 0.105263
8 6 0.238095
9 6 0.184211
10 6 0.219512
11 6 0.128205
