17 1 1.0
2 2 1.0
11 2 1.0
2 3 1.0
9 4 1.0
7 5 1.0
1 6 1.0
14 6 1.0
15 6 1.0
16 6 1.0
18 6 1.0
19 6 1.0
20 6 1.0
21 6 1.0
22 6 1.0
2 7 1.0
3 7 1.0
23 8 1.0
24 9 1.0
26 10 1.0
11 11 1.0
23 12 1.0
23 13 1.0
24 14 1.0
7 15 1.0
12 16 1.0
23 17 1.0
2 18 1.0
14 19 1.0
15 19 1.0
16 19 1.0
20 19 1.0
21 19 1.0
22 19 1.0
2 20 1.0
9 20 1.0
14 21 1.0
10 22 1.0
9 23 1.0
25 24 1.0
2 25 1.0
12 26 1.0
2 27 1.0
3 27 1.0
4 27 1.0
5 27 1.0
6 27 1.0
7 28 1.0
9 28 1.0
10 28 1.0
11 28 1.0
9 29 1.0
13 30 1.0
13 31 1.0
11 32 1.0
24 33 1.0
2 34 1.0
23 35 1.0
2 36 1.0
11 36 1.0
11 37 1.0
2 38 1.0
11 38 1.0
9 39 1.0
9 40 1.0
2 41 1.0
9 42 1.0
10 43 1.0
14 44 1.0
15 44 1.0
16 44 1.0
18 44 1.0
20 44 1.0
21 44 1.0
22 44 1.0
2 45 1.0
3 45 1.0
11 46 1.0
2 47 1.0
11 47 1.0
7 48 1.0
17 49 1.0
7 50 1.0
2 51 1.0
3 51 1.0
2 52 1.0
11 52 1.0
2 53 1.0
3 53 1.0
8 54 1.0
26 54 0.0
